table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10397,r1041,All states and outlying areas -> Virginia -> Radford U.,All states and outlying areas,Virginia,Radford U.,3,330,0,0,0,330,0
10397,r1042,All states and outlying areas -> Virginia -> Randolph-Macon C.,All states and outlying areas,Virginia,Randolph-Macon C.,3,532,473,59,0,0,0
10397,r1043,All states and outlying areas -> Virginia -> U. Richmond,All states and outlying areas,Virginia,U. Richmond,3,1472,1472,0,0,0,0
10397,r1044,All states and outlying areas -> Virginia -> U. Virginia,All states and outlying areas,Virginia,U. Virginia,3,236348,223387,660,0,8270,4031
10397,r1045,All states and outlying areas -> Virginia -> Virginia Commonwealth U.,All states and outlying areas,Virginia,Virginia Commonwealth U.,3,142411,120482,171,0,8361,13397
10397,r1046,"All states and outlying areas -> Virginia -> Virginia Community C., System Office",All states and outlying areas,Virginia,"Virginia Community C., System Office",3,3302,252,0,0,1010,2040
10397,r1047,All states and outlying areas -> Virginia -> Virginia Polytechnic Institute and State U.,All states and outlying areas,Virginia,Virginia Polytechnic Institute and State U.,3,178365,158747,1303,0,5758,12557
10397,r1048,All states and outlying areas -> Virginia -> Virginia State U.,All states and outlying areas,Virginia,Virginia State U.,3,14446,8062,0,0,2018,4366
10397,r1049,All states and outlying areas -> Virginia -> Virginia Union U.,All states and outlying areas,Virginia,Virginia Union U.,3,325,165,0,0,160,0
10397,r1050,All states and outlying areas -> Virginia -> Washington and Lee U.,All states and outlying areas,Virginia,Washington and Lee U.,3,56,56,0,0,0,0
10397,r1051,All states and outlying areas -> Virginia -> William & Mary,All states and outlying areas,Virginia,William & Mary,3,16061,15606,87,0,231,137
10397,r1052,All states and outlying areas -> Washington,All states and outlying areas,Washington,,2,1008599,916901,2703,0,54016,34979
10397,r1053,All states and outlying areas -> Washington -> Bellevue C.,All states and outlying areas,Washington,Bellevue C.,3,600,552,0,0,48,0
10397,r1054,All states and outlying areas -> Washington -> Central Washington U.,All states and outlying areas,Washington,Central Washington U.,3,4147,3811,0,0,0,336
10397,r1055,All states and outlying areas -> Washington -> Columbia Basin C.,All states and outlying areas,Washington,Columbia Basin C.,3,350,184,0,0,166,0
10397,r1056,All states and outlying areas -> Washington -> Eastern Washington U.,All states and outlying areas,Washington,Eastern Washington U.,3,909,909,0,0,0,0
10397,r1057,All states and outlying areas -> Washington -> Everett Community C.,All states and outlying areas,Washington,Everett Community C.,3,1500,375,0,0,1125,0
10397,r1058,All states and outlying areas -> Washington -> Green River C.,All states and outlying areas,Washington,Green River C.,3,1498,374,0,0,1123,0
10397,r1059,All states and outlying areas -> Washington -> Heritage U.,All states and outlying areas,Washington,Heritage U.,3,179,179,0,0,0,0
10397,r1060,All states and outlying areas -> Washington -> Lake Washington Institute of Technology,All states and outlying areas,Washington,Lake Washington Institute of Technology,3,365,73,0,0,292,0
10397,r1061,All states and outlying areas -> Washington -> Northwest Indian C.,All states and outlying areas,Washington,Northwest Indian C.,3,2893,1990,0,0,672,231
10397,r1062,All states and outlying areas -> Washington -> Pacific Lutheran U.,All states and outlying areas,Washington,Pacific Lutheran U.,3,634,126,0,0,508,0
10397,r1063,All states and outlying areas -> Washington -> Pacific Northwest U. of Health Sciences,All states and outlying areas,Washington,Pacific Northwest U. of Health Sciences,3,393,0,0,0,393,0
10397,r1064,All states and outlying areas -> Washington -> Saint Martin's U.,All states and outlying areas,Washington,Saint Martin's U.,3,555,0,0,0,555,0
10397,r1065,All states and outlying areas -> Washington -> Seattle Colleges,All states and outlying areas,Washington,Seattle Colleges,3,643,0,0,0,523,120
10397,r1066,All states and outlying areas -> Washington -> Seattle U.,All states and outlying areas,Washington,Seattle U.,3,698,698,0,0,0,0
10397,r1067,All states and outlying areas -> Washington -> Shoreline Community C.,All states and outlying areas,Washington,Shoreline Community C.,3,427,85,0,0,342,0
10397,r1068,All states and outlying areas -> Washington -> U. Puget Sound,All states and outlying areas,Washington,U. Puget Sound,3,1464,770,653,0,42,0
10397,r1069,All states and outlying areas -> Washington -> U. Washington,All states and outlying areas,Washington,U. Washington,3,834089,787213,1925,0,28760,16191
10397,r1070,All states and outlying areas -> Washington -> Washington State U.,All states and outlying areas,Washington,Washington State U.,3,138143,108444,0,0,11607,18092
10397,r1071,All states and outlying areas -> Washington -> Western Washington U.,All states and outlying areas,Washington,Western Washington U.,3,8639,8127,125,0,377,10
10397,r1072,All states and outlying areas -> Washington -> Whatcom Community C.,All states and outlying areas,Washington,Whatcom Community C.,3,9753,2307,0,0,7446,0
10397,r1073,All states and outlying areas -> Washington -> Whitman C.,All states and outlying areas,Washington,Whitman C.,3,134,134,0,0,0,0
10397,r1074,All states and outlying areas -> Washington -> Whitworth U.,All states and outlying areas,Washington,Whitworth U.,3,91,91,0,0,0,0
10397,r1075,All states and outlying areas -> Washington -> Yakima Valley C.,All states and outlying areas,Washington,Yakima Valley C.,3,497,457,0,0,40,0
10397,r1076,All states and outlying areas -> West Virginia,All states and outlying areas,West Virginia,,2,115699,98455,1557,0,6110,9577
10397,r1077,All states and outlying areas -> West Virginia -> Fairmont State U.,All states and outlying areas,West Virginia,Fairmont State U.,3,37,37,0,0,0,0
10397,r1078,All states and outlying areas -> West Virginia -> Marshall U.,All states and outlying areas,West Virginia,Marshall U.,3,9910,9168,268,0,475,0
10397,r1079,All states and outlying areas -> West Virginia -> Shepherd U.,All states and outlying areas,West Virginia,Shepherd U.,3,654,0,0,0,654,0
10397,r1080,All states and outlying areas -> West Virginia -> West Virginia State U.,All states and outlying areas,West Virginia,West Virginia State U.,3,7147,3230,0,0,1453,2464
10397,r1081,All states and outlying areas -> West Virginia -> West Virginia U.,All states and outlying areas,West Virginia,West Virginia U.,3,97681,85750,1289,0,3529,7113
10397,r1082,All states and outlying areas -> West Virginia -> Wheeling U.,All states and outlying areas,West Virginia,Wheeling U.,3,270,270,0,0,0,0
10397,r1083,All states and outlying areas -> Wisconsin,All states and outlying areas,Wisconsin,,2,801039,732685,660,0,30568,37126
10397,r1084,All states and outlying areas -> Wisconsin -> Alverno C.,All states and outlying areas,Wisconsin,Alverno C.,3,500,460,0,0,40,0
10397,r1085,All states and outlying areas -> Wisconsin -> C. Menominee Nation,All states and outlying areas,Wisconsin,C. Menominee Nation,3,1089,366,0,0,498,224
10397,r1086,All states and outlying areas -> Wisconsin -> Carroll U.,All states and outlying areas,Wisconsin,Carroll U.,3,909,275,0,0,634,0
10397,r1087,All states and outlying areas -> Wisconsin -> Carthage C.,All states and outlying areas,Wisconsin,Carthage C.,3,602,602,0,0,0,0
10397,r1088,"All states and outlying areas -> Wisconsin -> Herzing U., Madison",All states and outlying areas,Wisconsin,"Herzing U., Madison",3,480,0,0,0,480,0
10397,r1089,All states and outlying areas -> Wisconsin -> Lac Courte Oreilles Ojibwe C.,All states and outlying areas,Wisconsin,Lac Courte Oreilles Ojibwe C.,3,1161,273,0,0,663,225
10397,r1090,All states and outlying areas -> Wisconsin -> Lawrence U.,All states and outlying areas,Wisconsin,Lawrence U.,3,393,393,0,0,0,0
10397,r1091,All states and outlying areas -> Wisconsin -> Madison Area Technical C.,All states and outlying areas,Wisconsin,Madison Area Technical C.,3,1024,276,0,0,749,0
10397,r1092,All states and outlying areas -> Wisconsin -> Marquette U.,All states and outlying areas,Wisconsin,Marquette U.,3,10725,9369,0,0,1356,0
10397,r1093,All states and outlying areas -> Wisconsin -> Medical C. Wisconsin,All states and outlying areas,Wisconsin,Medical C. Wisconsin,3,122884,115904,0,0,2347,4633
10397,r1094,All states and outlying areas -> Wisconsin -> Milwaukee School of Engineering,All states and outlying areas,Wisconsin,Milwaukee School of Engineering,3,740,740,0,0,0,0
10397,r1095,All states and outlying areas -> Wisconsin -> Northeast Wisconsin Technical C.,All states and outlying areas,Wisconsin,Northeast Wisconsin Technical C.,3,991,112,0,0,879,0
10397,r1096,All states and outlying areas -> Wisconsin -> Ripon C.,All states and outlying areas,Wisconsin,Ripon C.,3,112,112,0,0,0,0
10397,r1097,All states and outlying areas -> Wisconsin -> St. Norbert C.,All states and outlying areas,Wisconsin,St. Norbert C.,3,439,323,0,0,116,0
10397,r1098,"All states and outlying areas -> Wisconsin -> U. Wisconsin, System Office",All states and outlying areas,Wisconsin,"U. Wisconsin, System Office",3,188678,156209,0,0,4955,27513
10397,r1099,All states and outlying areas -> Wisconsin -> U. Wisconsin-Eau Claire,All states and outlying areas,Wisconsin,U. Wisconsin-Eau Claire,3,581,266,0,0,315,0
10397,r1100,All states and outlying areas -> Wisconsin -> U. Wisconsin-Green Bay,All states and outlying areas,Wisconsin,U. Wisconsin-Green Bay,3,164,164,0,0,0,0
10397,r1101,All states and outlying areas -> Wisconsin -> U. Wisconsin-La Crosse,All states and outlying areas,Wisconsin,U. Wisconsin-La Crosse,3,171,171,0,0,0,0
10397,r1102,All states and outlying areas -> Wisconsin -> U. Wisconsin-Madison,All states and outlying areas,Wisconsin,U. Wisconsin-Madison,3,450025,429065,360,0,16255,4345
10397,r1103,All states and outlying areas -> Wisconsin -> U. Wisconsin-Milwaukee,All states and outlying areas,Wisconsin,U. Wisconsin-Milwaukee,3,16395,16016,0,0,349,31
10397,r1104,All states and outlying areas -> Wisconsin -> U. Wisconsin-Oshkosh,All states and outlying areas,Wisconsin,U. Wisconsin-Oshkosh,3,971,816,0,0,0,155
10397,r1105,All states and outlying areas -> Wisconsin -> U. Wisconsin-Platteville,All states and outlying areas,Wisconsin,U. Wisconsin-Platteville,3,400,274,0,0,126,0
10397,r1106,All states and outlying areas -> Wisconsin -> U. Wisconsin-River Falls,All states and outlying areas,Wisconsin,U. Wisconsin-River Falls,3,1114,460,300,0,353,0
10397,r1107,All states and outlying areas -> Wisconsin -> U. Wisconsin-Whitewater,All states and outlying areas,Wisconsin,U. Wisconsin-Whitewater,3,212,39,0,0,173,0
10397,r1108,All states and outlying areas -> Wisconsin -> Viterbo U.,All states and outlying areas,Wisconsin,Viterbo U.,3,281,0,0,0,281,0
10397,r1109,All states and outlying areas -> Wyoming,All states and outlying areas,Wyoming,,2,55556,49763,0,0,1826,3967
10397,r1110,All states and outlying areas -> Wyoming -> U. Wyoming,All states and outlying areas,Wyoming,U. Wyoming,3,55556,49763,0,0,1826,3967
10397,r1111,All states and outlying areas -> American Samoa,All states and outlying areas,American Samoa,,2,4282,1850,0,0,495,1937
10397,r1112,All states and outlying areas -> American Samoa -> American Samoa Community C.,All states and outlying areas,American Samoa,American Samoa Community C.,3,4282,1850,0,0,495,1937
10397,r1113,All states and outlying areas -> Guam,All states and outlying areas,Guam,,2,12871,8669,0,0,2021,2181
10397,r1114,All states and outlying areas -> Guam -> U. Guam,All states and outlying areas,Guam,U. Guam,3,12871,8669,0,0,2021,2181
10397,r1115,All states and outlying areas -> Puerto Rico,All states and outlying areas,Puerto Rico,,2,86942,77506,11,0,6192,3233
10397,r1116,"All states and outlying areas -> Puerto Rico -> American U. Puerto Rico, Bayamon",All states and outlying areas,Puerto Rico,"American U. Puerto Rico, Bayamon",3,175,175,0,0,0,0
10397,r1117,"All states and outlying areas -> Puerto Rico -> Carlos Albizu U., San Juan",All states and outlying areas,Puerto Rico,"Carlos Albizu U., San Juan",3,118,0,0,0,118,0
10397,r1118,All states and outlying areas -> Puerto Rico -> Inter American U. Puerto Rico,All states and outlying areas,Puerto Rico,Inter American U. Puerto Rico,3,1962,998,0,0,688,276
10397,r1119,All states and outlying areas -> Puerto Rico -> Ponce Health Sciences U.,All states and outlying areas,Puerto Rico,Ponce Health Sciences U.,3,12937,11726,0,0,36,1175
10397,r1120,All states and outlying areas -> Puerto Rico -> Pontifical Catholic U. Puerto Rico,All states and outlying areas,Puerto Rico,Pontifical Catholic U. Puerto Rico,3,700,684,0,0,16,0
10397,r1121,All states and outlying areas -> Puerto Rico -> U. of Sacred Heart,All states and outlying areas,Puerto Rico,U. of Sacred Heart,3,239,0,0,0,0,239
10397,r1122,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Aguadilla",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Aguadilla",3,233,0,0,0,0,233
10397,r1123,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Cayey",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Cayey",3,310,310,0,0,0,0
10397,r1124,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Humacao",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Humacao",3,1521,1194,0,0,328,0
10397,r1125,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Mayaguez",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Mayaguez",3,11401,10808,0,0,593,0
10397,r1126,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Medical Sciences Campus",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Medical Sciences Campus",3,32910,31244,0,0,1666,0
10397,r1127,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Ponce",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Ponce",3,1638,583,0,0,555,500
10397,r1128,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Rio Piedras",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Rio Piedras",3,7817,7083,11,0,719,4
10397,r1129,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, System Office",All states and outlying areas,Puerto Rico,"U. Puerto Rico, System Office",3,13184,11404,0,0,1472,307
10397,r1130,"All states and outlying areas -> Puerto Rico -> Universidad Ana G. Mendez, Carolina Campus",All states and outlying areas,Puerto Rico,"Universidad Ana G. Mendez, Carolina Campus",3,250,0,0,0,0,250
