table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
11221,r1046,All states and outlying areas -> Virginia -> Virginia Commonwealth U.,All states and outlying areas,Virginia,Virginia Commonwealth U.,3,132193,126855,0,0,4762,576
11221,r1047,"All states and outlying areas -> Virginia -> Virginia Community C., System Office",All states and outlying areas,Virginia,"Virginia Community C., System Office",3,3682,1532,0,0,2150,0
11221,r1048,All states and outlying areas -> Virginia -> Virginia Polytechnic Institute and State U.,All states and outlying areas,Virginia,Virginia Polytechnic Institute and State U.,3,198461,168864,2370,4224,4796,18207
11221,r1049,All states and outlying areas -> Virginia -> Virginia State U.,All states and outlying areas,Virginia,Virginia State U.,3,15416,13203,0,0,1516,697
11221,r1050,All states and outlying areas -> Virginia -> Virginia Union U.,All states and outlying areas,Virginia,Virginia Union U.,3,125,125,0,0,0,0
11221,r1051,All states and outlying areas -> Virginia -> Virginia Wesleyan C.,All states and outlying areas,Virginia,Virginia Wesleyan C.,3,613,12,0,0,600,0
11221,r1052,All states and outlying areas -> Virginia -> Washington and Lee U.,All states and outlying areas,Virginia,Washington and Lee U.,3,260,260,0,0,0,0
11221,r1053,All states and outlying areas -> Virginia -> William & Mary,All states and outlying areas,Virginia,William & Mary,3,18045,17685,282,0,77,0
11221,r1054,All states and outlying areas -> Washington,All states and outlying areas,Washington,,2,1075668,993788,2189,0,61913,17777
11221,r1055,All states and outlying areas -> Washington -> Bellevue C.,All states and outlying areas,Washington,Bellevue C.,3,5,0,0,0,5,0
11221,r1056,All states and outlying areas -> Washington -> Central Washington U.,All states and outlying areas,Washington,Central Washington U.,3,7828,6359,0,0,1322,146
11221,r1057,All states and outlying areas -> Washington -> Eastern Washington U.,All states and outlying areas,Washington,Eastern Washington U.,3,867,31,0,0,836,0
11221,r1058,"All states and outlying areas -> Washington -> Evergreen State C., The",All states and outlying areas,Washington,"Evergreen State C., The",3,161,149,0,0,13,0
11221,r1059,All states and outlying areas -> Washington -> Gonzaga U.,All states and outlying areas,Washington,Gonzaga U.,3,258,258,0,0,0,0
11221,r1060,All states and outlying areas -> Washington -> Heritage U.,All states and outlying areas,Washington,Heritage U.,3,29,29,0,0,0,0
11221,r1061,All states and outlying areas -> Washington -> Highline C.,All states and outlying areas,Washington,Highline C.,3,595,547,0,0,48,0
11221,r1062,All states and outlying areas -> Washington -> Northwest Indian C.,All states and outlying areas,Washington,Northwest Indian C.,3,3345,1796,0,0,1488,62
11221,r1063,All states and outlying areas -> Washington -> Pacific Lutheran U.,All states and outlying areas,Washington,Pacific Lutheran U.,3,15,0,0,0,0,15
11221,r1064,All states and outlying areas -> Washington -> Pacific Northwest U. of Health Sciences,All states and outlying areas,Washington,Pacific Northwest U. of Health Sciences,3,397,0,0,0,397,0
11221,r1065,All states and outlying areas -> Washington -> Seattle Colleges,All states and outlying areas,Washington,Seattle Colleges,3,1882,1103,0,0,631,147
11221,r1066,All states and outlying areas -> Washington -> Seattle Pacific U.,All states and outlying areas,Washington,Seattle Pacific U.,3,544,544,0,0,0,0
11221,r1067,All states and outlying areas -> Washington -> Seattle U.,All states and outlying areas,Washington,Seattle U.,3,2624,1190,0,0,1226,209
11221,r1068,All states and outlying areas -> Washington -> Skagit Valley C.,All states and outlying areas,Washington,Skagit Valley C.,3,300,276,0,0,24,0
11221,r1069,All states and outlying areas -> Washington -> U. Puget Sound,All states and outlying areas,Washington,U. Puget Sound,3,180,139,0,0,40,0
11221,r1070,All states and outlying areas -> Washington -> U. Washington,All states and outlying areas,Washington,U. Washington,3,928382,873274,1033,0,51354,2721
11221,r1071,All states and outlying areas -> Washington -> Walla Walla Community C.,All states and outlying areas,Washington,Walla Walla Community C.,3,235,71,0,0,165,0
11221,r1072,All states and outlying areas -> Washington -> Washington State U.,All states and outlying areas,Washington,Washington State U.,3,119377,100374,500,0,4092,14410
11221,r1073,All states and outlying areas -> Washington -> Wenatchee Valley C.,All states and outlying areas,Washington,Wenatchee Valley C.,3,269,67,0,0,134,67
11221,r1074,All states and outlying areas -> Washington -> Western Washington U.,All states and outlying areas,Washington,Western Washington U.,3,7014,6358,656,0,0,0
11221,r1075,All states and outlying areas -> Washington -> Whatcom Community C.,All states and outlying areas,Washington,Whatcom Community C.,3,772,632,0,0,140,0
11221,r1076,All states and outlying areas -> Washington -> Whitman C.,All states and outlying areas,Washington,Whitman C.,3,281,281,0,0,0,0
11221,r1077,All states and outlying areas -> Washington -> Whitworth U.,All states and outlying areas,Washington,Whitworth U.,3,310,310,0,0,0,0
11221,r1078,All states and outlying areas -> West Virginia,All states and outlying areas,West Virginia,,2,101649,87686,40,0,6047,7876
11221,r1079,All states and outlying areas -> West Virginia -> American Public U. System,All states and outlying areas,West Virginia,American Public U. System,3,1,1,0,0,0,0
11221,r1080,All states and outlying areas -> West Virginia -> BridgeValley Community and Technical C.,All states and outlying areas,West Virginia,BridgeValley Community and Technical C.,3,158,32,0,0,126,0
11221,r1081,All states and outlying areas -> West Virginia -> Concord U.,All states and outlying areas,West Virginia,Concord U.,3,125,3,0,0,123,0
11221,r1082,All states and outlying areas -> West Virginia -> Fairmont State U.,All states and outlying areas,West Virginia,Fairmont State U.,3,1611,1049,0,0,562,0
11221,r1083,All states and outlying areas -> West Virginia -> Marshall U.,All states and outlying areas,West Virginia,Marshall U.,3,10279,9979,0,0,300,0
11221,r1084,All states and outlying areas -> West Virginia -> Mountwest Community and Technical C.,All states and outlying areas,West Virginia,Mountwest Community and Technical C.,3,552,110,0,0,442,0
11221,r1085,All states and outlying areas -> West Virginia -> U. Charleston,All states and outlying areas,West Virginia,U. Charleston,3,601,428,0,0,173,0
11221,r1086,All states and outlying areas -> West Virginia -> West Virginia Council for Community and Technical C. Education,All states and outlying areas,West Virginia,West Virginia Council for Community and Technical C. Education,3,658,32,0,0,627,0
11221,r1087,All states and outlying areas -> West Virginia -> West Virginia State U.,All states and outlying areas,West Virginia,West Virginia State U.,3,46249,42709,0,0,2893,647
11221,r1088,All states and outlying areas -> West Virginia -> West Virginia U.,All states and outlying areas,West Virginia,West Virginia U.,3,41145,33075,40,0,801,7229
11221,r1089,All states and outlying areas -> West Virginia -> Wheeling U.,All states and outlying areas,West Virginia,Wheeling U.,3,270,270,0,0,0,0
11221,r1090,All states and outlying areas -> Wisconsin,All states and outlying areas,Wisconsin,,2,799791,728566,7824,0,46735,16665
11221,r1091,All states and outlying areas -> Wisconsin -> C. Menominee Nation,All states and outlying areas,Wisconsin,C. Menominee Nation,3,403,31,0,0,126,246
11221,r1092,All states and outlying areas -> Wisconsin -> Carthage C.,All states and outlying areas,Wisconsin,Carthage C.,3,735,735,0,0,0,0
11221,r1093,All states and outlying areas -> Wisconsin -> Chippewa Valley Technical C.,All states and outlying areas,Wisconsin,Chippewa Valley Technical C.,3,555,111,0,0,444,0
11221,r1094,"All states and outlying areas -> Wisconsin -> Herzing U., Madison",All states and outlying areas,Wisconsin,"Herzing U., Madison",3,475,0,0,0,475,0
11221,r1095,All states and outlying areas -> Wisconsin -> Lac Courte Oreilles Ojibwe C.,All states and outlying areas,Wisconsin,Lac Courte Oreilles Ojibwe C.,3,403,8,0,0,136,260
11221,r1096,All states and outlying areas -> Wisconsin -> Lakeshore Technical C.,All states and outlying areas,Wisconsin,Lakeshore Technical C.,3,669,134,0,0,535,0
11221,r1097,All states and outlying areas -> Wisconsin -> Lawrence U.,All states and outlying areas,Wisconsin,Lawrence U.,3,431,431,0,0,0,0
11221,r1098,All states and outlying areas -> Wisconsin -> Madison Area Technical C.,All states and outlying areas,Wisconsin,Madison Area Technical C.,3,7568,1578,0,0,5990,0
11221,r1099,All states and outlying areas -> Wisconsin -> Marquette U.,All states and outlying areas,Wisconsin,Marquette U.,3,18926,16447,0,0,2480,0
11221,r1100,All states and outlying areas -> Wisconsin -> Medical C. Wisconsin,All states and outlying areas,Wisconsin,Medical C. Wisconsin,3,117036,112422,0,0,3938,676
11221,r1101,All states and outlying areas -> Wisconsin -> Milwaukee Area Technical C.,All states and outlying areas,Wisconsin,Milwaukee Area Technical C.,3,650,130,0,0,520,0
11221,r1102,All states and outlying areas -> Wisconsin -> Milwaukee School of Engineering,All states and outlying areas,Wisconsin,Milwaukee School of Engineering,3,248,248,0,0,0,0
11221,r1103,All states and outlying areas -> Wisconsin -> Northcentral Technical C.,All states and outlying areas,Wisconsin,Northcentral Technical C.,3,343,69,0,0,274,0
11221,r1104,All states and outlying areas -> Wisconsin -> St. Norbert C.,All states and outlying areas,Wisconsin,St. Norbert C.,3,60,60,0,0,0,0
11221,r1105,"All states and outlying areas -> Wisconsin -> U. Wisconsin, System Office",All states and outlying areas,Wisconsin,"U. Wisconsin, System Office",3,165836,148259,0,0,3449,14128
11221,r1106,All states and outlying areas -> Wisconsin -> U. Wisconsin-Eau Claire,All states and outlying areas,Wisconsin,U. Wisconsin-Eau Claire,3,699,506,0,0,193,0
11221,r1107,All states and outlying areas -> Wisconsin -> U. Wisconsin-La Crosse,All states and outlying areas,Wisconsin,U. Wisconsin-La Crosse,3,245,245,0,0,0,0
11221,r1108,All states and outlying areas -> Wisconsin -> U. Wisconsin-Madison,All states and outlying areas,Wisconsin,U. Wisconsin-Madison,3,463593,430747,7285,0,24812,749
11221,r1109,All states and outlying areas -> Wisconsin -> U. Wisconsin-Milwaukee,All states and outlying areas,Wisconsin,U. Wisconsin-Milwaukee,3,13844,12760,539,0,546,0
11221,r1110,All states and outlying areas -> Wisconsin -> U. Wisconsin-Oshkosh,All states and outlying areas,Wisconsin,U. Wisconsin-Oshkosh,3,3286,2439,0,0,240,607
11221,r1111,All states and outlying areas -> Wisconsin -> U. Wisconsin-Platteville,All states and outlying areas,Wisconsin,U. Wisconsin-Platteville,3,1689,565,0,0,1124,0
11221,r1112,All states and outlying areas -> Wisconsin -> U. Wisconsin-Stevens Point,All states and outlying areas,Wisconsin,U. Wisconsin-Stevens Point,3,1500,375,0,0,1125,0
11221,r1113,All states and outlying areas -> Wisconsin -> U. Wisconsin-Superior,All states and outlying areas,Wisconsin,U. Wisconsin-Superior,3,93,93,0,0,0,0
11221,r1114,All states and outlying areas -> Wisconsin -> U. Wisconsin-Whitewater,All states and outlying areas,Wisconsin,U. Wisconsin-Whitewater,3,175,175,0,0,0,0
11221,r1115,All states and outlying areas -> Wisconsin -> Viterbo U.,All states and outlying areas,Wisconsin,Viterbo U.,3,330,0,0,0,330,0
11221,r1116,All states and outlying areas -> Wyoming,All states and outlying areas,Wyoming,,2,52699,44701,0,0,4993,3006
11221,r1117,All states and outlying areas -> Wyoming -> Central Wyoming C.,All states and outlying areas,Wyoming,Central Wyoming C.,3,350,70,0,0,280,0
11221,r1118,All states and outlying areas -> Wyoming -> U. Wyoming,All states and outlying areas,Wyoming,U. Wyoming,3,52349,44631,0,0,4713,3006
11221,r1119,All states and outlying areas -> American Samoa,All states and outlying areas,American Samoa,,2,4298,1918,0,0,300,2080
11221,r1120,All states and outlying areas -> American Samoa -> American Samoa Community C.,All states and outlying areas,American Samoa,American Samoa Community C.,3,4298,1918,0,0,300,2080
11221,r1121,All states and outlying areas -> Guam,All states and outlying areas,Guam,,2,12204,9712,0,0,340,2152
11221,r1122,All states and outlying areas -> Guam -> U. Guam,All states and outlying areas,Guam,U. Guam,3,12204,9712,0,0,340,2152
11221,r1123,All states and outlying areas -> Puerto Rico,All states and outlying areas,Puerto Rico,,2,90775,68603,304,0,11835,10033
11221,r1124,All states and outlying areas -> Puerto Rico -> Ana G. Mendez U. System,All states and outlying areas,Puerto Rico,Ana G. Mendez U. System,3,1591,0,0,0,1499,92
11221,r1125,"All states and outlying areas -> Puerto Rico -> Carlos Albizu U., San Juan",All states and outlying areas,Puerto Rico,"Carlos Albizu U., San Juan",3,206,0,0,0,206,0
11221,r1126,All states and outlying areas -> Puerto Rico -> Inter American U. Puerto Rico,All states and outlying areas,Puerto Rico,Inter American U. Puerto Rico,3,2724,1017,0,0,1607,100
11221,r1127,All states and outlying areas -> Puerto Rico -> Polytechnic U. Puerto Rico,All states and outlying areas,Puerto Rico,Polytechnic U. Puerto Rico,3,1330,410,0,0,920,0
11221,r1128,All states and outlying areas -> Puerto Rico -> Ponce Health Sciences U.,All states and outlying areas,Puerto Rico,Ponce Health Sciences U.,3,8869,8794,0,0,75,0
11221,r1129,All states and outlying areas -> Puerto Rico -> U. of Sacred Heart,All states and outlying areas,Puerto Rico,U. of Sacred Heart,3,232,0,0,0,232,0
11221,r1130,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Aguadilla",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Aguadilla",3,1131,835,0,0,64,231
11221,r1131,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Cayey",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Cayey",3,618,314,304,0,0,0
11221,r1132,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Humacao",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Humacao",3,1098,520,0,0,578,0
11221,r1133,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Mayaguez",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Mayaguez",3,16169,6617,0,0,363,9188
11221,r1134,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Medical Sciences Campus",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Medical Sciences Campus",3,30061,27075,0,0,2985,0
11221,r1135,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Ponce",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Ponce",3,2083,528,0,0,1555,0
11221,r1136,"All states and outlying areas -> Puerto Rico -> U. Puerto Rico, Rio Piedras",All states and outlying areas,Puerto Rico,"U. Puerto Rico, Rio Piedras",3,10642,9894,0,0,747,0
