table_id,row_id,sex_field_citizenship_ethnicity_and_race_full_path,sex_field_citizenship_ethnicity_and_race_level_1,sex_field_citizenship_ethnicity_and_race_level_2,sex_field_citizenship_ethnicity_and_race_level_3,sex_field_citizenship_ethnicity_and_race_level_4,sex_field_citizenship_ethnicity_and_race_level_5,sex_field_citizenship_ethnicity_and_race_level_6,sex_field_citizenship_ethnicity_and_race_level_7,sex_field_citizenship_ethnicity_and_race_level_8,sex_field_citizenship_ethnicity_and_race_level_9,sex_field_citizenship_ethnicity_and_race_level_10,sex_field_citizenship_ethnicity_and_race_hierarchy_depth,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
3259,r1102,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,15,18,22,na,na,na,na,na,na,na,na
3259,r1103,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,3,5,5,5,2,4,1,9,6,8,5
3259,r1104,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,0,0,0,0,0,0,0,0
3259,r1105,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,157,129,169,164,181,164,177,175,215,239,253
3259,r1106,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,5,2,5,8,8,15,17,28
3259,r1107,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,13,20,27,12,18,8,7,9,11,6,11
3259,r1108,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Astronomy -> Temporary resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Astronomy,Temporary resident,,,8,12,3,7,11,2,5,14,10,15,25,28
3259,r1109,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,,,,7,5923,6038,6176,6560,6984,7306,7585,7561,7552,7651,7360
3259,r1110,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,,,8,5701,5790,5928,6292,6693,6977,7234,7205,7181,7217,6922
3259,r1111,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,357,371,357,441,484,551,648,663,745,856,912
3259,r1112,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,5344,5419,5571,5851,6209,6426,6586,6542,6436,6361,6010
3259,r1113,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,36,52,35,40,27,28,31,35,35,22,30
3259,r1114,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,852,904,979,1003,949,968,915,884
3259,r1115,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,758,776,823,na,na,na,na,na,na,na,na
3259,r1116,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,335,343,311,337,384,374,393,395,363,389,372
3259,r1117,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,12,7,13,11,13,9,5,12
3259,r1118,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,3917,3945,4037,4204,4465,4585,4668,4678,4573,4555,4261
3259,r1119,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,77,108,132,199,213,268,259,289
3259,r1120,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,298,303,365,329,314,315,281,259,220,216,162
3259,r1121,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Chemistry -> Temporary resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Chemistry,Temporary resident,,,8,222,248,248,268,291,329,351,356,371,434,438
3259,r1122,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,,,,7,3888,3917,3985,4220,4495,4945,5097,5462,5621,5663,5964
3259,r1123,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,,,8,3706,3743,3823,4026,4247,4680,4835,5138,5266,5260,5473
3259,r1124,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,181,183,209,230,258,349,365,420,488,509,631
3259,r1125,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,3525,3560,3614,3796,3989,4331,4470,4718,4778,4751,4842
3259,r1126,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,15,28,28,23,19,17,22,9,20,13,11
3259,r1127,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,253,297,328,323,358,379,363,410
3259,r1128,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,244,229,239,na,na,na,na,na,na,na,na
3259,r1129,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,99,106,114,111,99,119,143,125,161,168,161
3259,r1130,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,5,4,10,3,7,8,4,7
3259,r1131,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,2874,2946,2890,3060,3215,3499,3627,3838,3816,3794,3864
3259,r1132,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,61,60,88,139,173,206,219,236
3259,r1133,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,293,251,343,283,295,270,213,208,188,190,153
3259,r1134,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Physics -> Temporary resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Physics,Temporary resident,,,8,182,174,162,194,248,265,262,324,355,403,491
3259,r1135,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,,,,7,331,347,395,396,419,449,466,444,372,379,342
3259,r1136,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,,,8,287,310,367,372,399,430,446,420,356,365,327
3259,r1137,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Hispanic or Latino<sup>a</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Hispanic or Latino<sup>a</sup>,,9,11,13,14,22,23,43,42,41,30,28,41
3259,r1138,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,,9,276,297,353,350,376,387,404,379,326,337,286
3259,r1139,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> American Indian or Alaska Native,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,American Indian or Alaska Native,10,3,2,2,1,1,1,3,2,2,3,0
3259,r1140,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian ,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian ,10,na,na,na,13,31,24,27,23,20,20,25
3259,r1141,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Asian or Pacific Islander<sup>b</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Asian or Pacific Islander<sup>b</sup>,10,20,20,25,na,na,na,na,na,na,na,na
3259,r1142,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Black or African American,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Black or African American,10,13,22,30,26,22,33,26,29,25,29,18
3259,r1143,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Native Hawaiian or Other Pacific Islander,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,10,na,na,na,0,1,1,1,1,3,0,0
3259,r1144,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> White,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,White,10,218,233,266,225,263,305,323,296,229,249,214
3259,r1145,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> More than one race<sup>c</sup>,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,More than one race<sup>c</sup>,10,na,na,na,3,5,3,9,8,12,8,13
3259,r1146,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> U.S. citizen and permanent resident -> Not Hispanic or Latino -> Other or unknown race and ethnicity,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,U.S. citizen and permanent resident,Not Hispanic or Latino,Other or unknown race and ethnicity,10,22,20,30,82,53,20,15,20,35,28,16
3259,r1147,Both sexes -> Male -> All fields -> All S&E -> Science -> Physical sciences -> Other -> Temporary resident,Both sexes,Male,All fields,All S&E,Science,Physical sciences,Other,Temporary resident,,,8,44,37,28,24,20,19,20,24,16,14,15
3259,r1148,Both sexes -> Male -> All fields -> All S&E -> Science -> Psychology,Both sexes,Male,All fields,All S&E,Science,Psychology,,,,,6,21307,21579,22410,23401,25601,27044,27554,27080,26577,25696,24873
