table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_aid,field_arc,field_cpsc,field_dhs,field_doc,field_doda_total,field_doda_research,field_doda_development_advanced_technology,field_doda_development_major_systems,field_doe,field_doi
10399,r693,"All states and outlying areas -> North Carolina -> U. North Carolina, The, Wilmington",All states and outlying areas,North Carolina,"U. North Carolina, The, Wilmington",3,1522,0,0,0,0,154,33,33,0,0,0,40
10399,r694,All states and outlying areas -> North Carolina -> Wake Forest U.,All states and outlying areas,North Carolina,Wake Forest U.,3,129454,0,0,0,0,0,6360,1016,5344,0,0,0
10399,r695,All states and outlying areas -> North Carolina -> Wake Technical Community C.,All states and outlying areas,North Carolina,Wake Technical Community C.,3,1400,0,0,0,0,0,0,0,0,0,0,0
10399,r696,All states and outlying areas -> North Carolina -> Western Carolina U.,All states and outlying areas,North Carolina,Western Carolina U.,3,379,0,0,0,0,0,0,0,0,0,0,0
10399,r697,All states and outlying areas -> North Carolina -> Winston-Salem State U.,All states and outlying areas,North Carolina,Winston-Salem State U.,3,1810,0,0,0,0,0,0,0,0,0,0,0
10399,r698,All states and outlying areas -> North Dakota,All states and outlying areas,North Dakota,,2,92100,0,0,0,0,0,4466,4107,358,0,20614,125
10399,r699,All states and outlying areas -> North Dakota -> Bismarck State C.,All states and outlying areas,North Dakota,Bismarck State C.,3,60,0,0,0,0,0,0,0,0,0,0,0
10399,r700,"All states and outlying areas -> North Dakota -> North Dakota State U., Main Campus",All states and outlying areas,North Dakota,"North Dakota State U., Main Campus",3,40422,0,0,0,0,0,2423,2423,0,0,630,125
10399,r701,All states and outlying areas -> North Dakota -> Nueta Hidatsa Sahnish C.,All states and outlying areas,North Dakota,Nueta Hidatsa Sahnish C.,3,117,0,0,0,0,0,0,0,0,0,0,0
10399,r702,All states and outlying areas -> North Dakota -> Sitting Bull C.,All states and outlying areas,North Dakota,Sitting Bull C.,3,1750,0,0,0,0,0,0,0,0,0,0,0
10399,r703,All states and outlying areas -> North Dakota -> Turtle Mountain Community C.,All states and outlying areas,North Dakota,Turtle Mountain Community C.,3,219,0,0,0,0,0,0,0,0,0,0,0
10399,r704,All states and outlying areas -> North Dakota -> U. North Dakota,All states and outlying areas,North Dakota,U. North Dakota,3,48577,0,0,0,0,0,2042,1684,358,0,19984,0
10399,r705,All states and outlying areas -> North Dakota -> United Tribes Technical C.,All states and outlying areas,North Dakota,United Tribes Technical C.,3,955,0,0,0,0,0,0,0,0,0,0,0
10399,r706,All states and outlying areas -> Ohio,All states and outlying areas,Ohio,,2,823552,0,0,150,0,2995,102135,53858,40819,7458,49111,415
10399,r707,All states and outlying areas -> Ohio -> Air Force Institute of Technology,All states and outlying areas,Ohio,Air Force Institute of Technology,3,1231,0,0,0,0,0,1181,200,0,981,50,0
10399,r708,All states and outlying areas -> Ohio -> Antioch U.,All states and outlying areas,Ohio,Antioch U.,3,10,0,0,0,0,0,0,0,0,0,0,0
10399,r709,"All states and outlying areas -> Ohio -> Bowling Green State U., Bowling Green",All states and outlying areas,Ohio,"Bowling Green State U., Bowling Green",3,3000,0,0,0,0,191,0,0,0,0,0,0
10399,r710,"All states and outlying areas -> Ohio -> C. Wooster, The",All states and outlying areas,Ohio,"C. Wooster, The",3,443,0,0,0,0,0,57,0,57,0,0,0
10399,r711,All states and outlying areas -> Ohio -> Case Western Reserve U.,All states and outlying areas,Ohio,Case Western Reserve U.,3,205896,0,0,0,0,0,11861,2791,9070,0,8526,0
10399,r712,All states and outlying areas -> Ohio -> Central State U.,All states and outlying areas,Ohio,Central State U.,3,8424,0,0,0,0,0,600,600,0,0,0,0
10399,r713,All states and outlying areas -> Ohio -> Cleveland State U.,All states and outlying areas,Ohio,Cleveland State U.,3,6481,0,0,0,0,0,121,121,0,0,737,0
10399,r714,All states and outlying areas -> Ohio -> Columbus State Community C.,All states and outlying areas,Ohio,Columbus State Community C.,3,454,0,0,0,0,0,0,0,0,0,0,0
10399,r715,All states and outlying areas -> Ohio -> Denison U.,All states and outlying areas,Ohio,Denison U.,3,724,0,0,0,0,0,0,0,0,0,0,0
10399,r716,"All states and outlying areas -> Ohio -> Kent State U., Kent",All states and outlying areas,Ohio,"Kent State U., Kent",3,9776,0,0,0,0,0,760,0,760,0,698,0
10399,r717,All states and outlying areas -> Ohio -> Kenyon C.,All states and outlying areas,Ohio,Kenyon C.,3,373,0,0,0,0,0,0,0,0,0,0,0
10399,r718,All states and outlying areas -> Ohio -> Lorain County Community C.,All states and outlying areas,Ohio,Lorain County Community C.,3,242,0,0,0,0,0,0,0,0,0,0,0
10399,r719,All states and outlying areas -> Ohio -> Miami U.,All states and outlying areas,Ohio,Miami U.,3,8387,0,0,0,0,0,299,299,0,0,711,95
10399,r720,All states and outlying areas -> Ohio -> Northeast Ohio Medical U.,All states and outlying areas,Ohio,Northeast Ohio Medical U.,3,8271,0,0,0,0,0,0,0,0,0,0,0
10399,r721,All states and outlying areas -> Ohio -> Oberlin C.,All states and outlying areas,Ohio,Oberlin C.,3,723,0,0,0,0,0,0,0,0,0,0,0
10399,r722,"All states and outlying areas -> Ohio -> Ohio Business C., Sheffield Village",All states and outlying areas,Ohio,"Ohio Business C., Sheffield Village",3,150,0,0,0,0,0,0,0,0,0,0,0
10399,r723,All states and outlying areas -> Ohio -> Ohio Dominican U.,All states and outlying areas,Ohio,Ohio Dominican U.,3,162,0,0,0,0,0,0,0,0,0,0,0
10399,r724,"All states and outlying areas -> Ohio -> Ohio State U., The",All states and outlying areas,Ohio,"Ohio State U., The",3,353315,0,0,0,0,1500,25916,15404,10512,0,21168,12
10399,r725,All states and outlying areas -> Ohio -> Ohio U.,All states and outlying areas,Ohio,Ohio U.,3,16359,0,0,0,0,0,248,0,248,0,5359,0
10399,r726,All states and outlying areas -> Ohio -> Ohio Wesleyan U.,All states and outlying areas,Ohio,Ohio Wesleyan U.,3,100,0,0,0,0,0,0,0,0,0,0,0
10399,r727,All states and outlying areas -> Ohio -> Otterbein U.,All states and outlying areas,Ohio,Otterbein U.,3,13,0,0,0,0,0,0,0,0,0,0,0
10399,r728,All states and outlying areas -> Ohio -> Sinclair Community C.,All states and outlying areas,Ohio,Sinclair Community C.,3,699,0,0,0,0,0,0,0,0,0,0,0
10399,r729,All states and outlying areas -> Ohio -> Southwestern Ohio Council for Higher Education,All states and outlying areas,Ohio,Southwestern Ohio Council for Higher Education,3,1002,0,0,0,0,0,1002,1002,0,0,0,0
10399,r730,"All states and outlying areas -> Ohio -> U. Akron, The, Akron",All states and outlying areas,Ohio,"U. Akron, The, Akron",3,8895,0,0,0,0,0,146,146,0,0,2700,0
10399,r731,All states and outlying areas -> Ohio -> U. Cincinnati,All states and outlying areas,Ohio,U. Cincinnati,3,126962,0,0,150,0,588,27373,7054,13891,6427,4908,0
10399,r732,All states and outlying areas -> Ohio -> U. Dayton,All states and outlying areas,Ohio,U. Dayton,3,20052,0,0,0,0,0,17980,15435,2496,50,315,0
10399,r733,"All states and outlying areas -> Ohio -> U. Toledo, The",All states and outlying areas,Ohio,"U. Toledo, The",3,23062,0,0,0,0,716,2684,334,2350,0,3938,308
10399,r734,All states and outlying areas -> Ohio -> Wittenberg U.,All states and outlying areas,Ohio,Wittenberg U.,3,41,0,0,0,0,0,0,0,0,0,0,0
10399,r735,"All states and outlying areas -> Ohio -> Wright State U., Dayton",All states and outlying areas,Ohio,"Wright State U., Dayton",3,16781,0,0,0,0,0,11908,10472,1436,0,0,0
10399,r736,All states and outlying areas -> Ohio -> Xavier U.,All states and outlying areas,Ohio,Xavier U.,3,246,0,0,0,0,0,0,0,0,0,0,0
10399,r737,All states and outlying areas -> Ohio -> Youngstown State U.,All states and outlying areas,Ohio,Youngstown State U.,3,1276,0,0,0,0,0,0,0,0,0,0,0
10399,r738,All states and outlying areas -> Oklahoma,All states and outlying areas,Oklahoma,,2,180410,0,0,0,0,12175,7029,5481,1548,0,10382,815
10399,r739,All states and outlying areas -> Oklahoma -> C. Muscogee Nation,All states and outlying areas,Oklahoma,C. Muscogee Nation,3,32,0,0,0,0,0,0,0,0,0,0,0
10399,r740,All states and outlying areas -> Oklahoma -> East Central U.,All states and outlying areas,Oklahoma,East Central U.,3,69,0,0,0,0,0,0,0,0,0,0,0
10399,r741,All states and outlying areas -> Oklahoma -> Langston U.,All states and outlying areas,Oklahoma,Langston U.,3,6320,0,0,0,0,0,600,600,0,0,0,0
10399,r742,All states and outlying areas -> Oklahoma -> Northeastern State U.,All states and outlying areas,Oklahoma,Northeastern State U.,3,750,0,0,0,0,0,0,0,0,0,0,0
10399,r743,All states and outlying areas -> Oklahoma -> Northwestern Oklahoma State U.,All states and outlying areas,Oklahoma,Northwestern Oklahoma State U.,3,86,0,0,0,0,0,0,0,0,0,0,0
10399,r744,"All states and outlying areas -> Oklahoma -> Oklahoma State U., Stillwater",All states and outlying areas,Oklahoma,"Oklahoma State U., Stillwater",3,42192,0,0,0,0,0,2427,2212,215,0,4127,520
10399,r745,All states and outlying areas -> Oklahoma -> Tulsa Community C.,All states and outlying areas,Oklahoma,Tulsa Community C.,3,98,0,0,0,0,0,0,0,0,0,0,0
10399,r746,All states and outlying areas -> Oklahoma -> U. Central Oklahoma,All states and outlying areas,Oklahoma,U. Central Oklahoma,3,50,0,0,0,0,0,0,0,0,0,0,0
10399,r747,"All states and outlying areas -> Oklahoma -> U. Oklahoma, The, Norman",All states and outlying areas,Oklahoma,"U. Oklahoma, The, Norman",3,127461,0,0,0,0,12175,2653,1320,1333,0,5937,249
10399,r748,All states and outlying areas -> Oklahoma -> U. Tulsa,All states and outlying areas,Oklahoma,U. Tulsa,3,3354,0,0,0,0,0,1349,1349,0,0,318,46
10399,r749,All states and outlying areas -> Oregon,All states and outlying areas,Oregon,,2,551721,0,0,0,499,6132,22297,14810,7322,165,19222,366
10399,r750,All states and outlying areas -> Oregon -> Chemeketa Community C.,All states and outlying areas,Oregon,Chemeketa Community C.,3,219,0,0,0,0,0,0,0,0,0,0,0
10399,r751,All states and outlying areas -> Oregon -> Klamath Community C.,All states and outlying areas,Oregon,Klamath Community C.,3,2,0,0,0,0,0,0,0,0,0,0,0
10399,r752,All states and outlying areas -> Oregon -> Lewis and Clark C.,All states and outlying areas,Oregon,Lewis and Clark C.,3,736,0,0,0,0,0,0,0,0,0,0,0
10399,r753,All states and outlying areas -> Oregon -> Mount Hood Community C.,All states and outlying areas,Oregon,Mount Hood Community C.,3,162,0,0,0,0,0,0,0,0,0,0,0
10399,r754,All states and outlying areas -> Oregon -> National U. Natural Medicine,All states and outlying areas,Oregon,National U. Natural Medicine,3,825,0,0,0,0,0,0,0,0,0,0,0
10399,r755,All states and outlying areas -> Oregon -> Oregon Health and Science U.,All states and outlying areas,Oregon,Oregon Health and Science U.,3,286096,0,0,0,0,60,5619,925,4693,0,0,0
10399,r756,All states and outlying areas -> Oregon -> Oregon Institute of Technology,All states and outlying areas,Oregon,Oregon Institute of Technology,3,63,0,0,0,0,0,0,0,0,0,0,24
10399,r757,All states and outlying areas -> Oregon -> Oregon State U.,All states and outlying areas,Oregon,Oregon State U.,3,159471,0,0,0,499,5772,15119,12620,2334,165,14493,342
10399,r758,All states and outlying areas -> Oregon -> Pacific U.,All states and outlying areas,Oregon,Pacific U.,3,1006,0,0,0,0,0,0,0,0,0,0,0
10399,r759,All states and outlying areas -> Oregon -> Portland State U.,All states and outlying areas,Oregon,Portland State U.,3,25272,0,0,0,0,300,631,631,0,0,0,0
10399,r760,All states and outlying areas -> Oregon -> Reed C.,All states and outlying areas,Oregon,Reed C.,3,964,0,0,0,0,0,0,0,0,0,140,0
10399,r761,"All states and outlying areas -> Oregon -> U. Oregon, Eugene",All states and outlying areas,Oregon,"U. Oregon, Eugene",3,76686,0,0,0,0,0,929,634,295,0,4589,0
10399,r762,All states and outlying areas -> Oregon -> U. Portland,All states and outlying areas,Oregon,U. Portland,3,71,0,0,0,0,0,0,0,0,0,0,0
10399,r763,All states and outlying areas -> Oregon -> Willamette U.,All states and outlying areas,Oregon,Willamette U.,3,150,0,0,0,0,0,0,0,0,0,0,0
10399,r764,All states and outlying areas -> Pennsylvania,All states and outlying areas,Pennsylvania,,2,2375088,0,0,0,259,4512,406870,198369,143464,65037,76650,1524
10399,r765,All states and outlying areas -> Pennsylvania -> Allegheny C.,All states and outlying areas,Pennsylvania,Allegheny C.,3,350,0,0,0,0,0,0,0,0,0,0,0
10399,r766,All states and outlying areas -> Pennsylvania -> Arcadia U.,All states and outlying areas,Pennsylvania,Arcadia U.,3,1008,0,0,0,0,0,0,0,0,0,0,0
10399,r767,All states and outlying areas -> Pennsylvania -> Bryn Mawr C.,All states and outlying areas,Pennsylvania,Bryn Mawr C.,3,1889,0,0,0,0,0,0,0,0,0,0,0
10399,r768,All states and outlying areas -> Pennsylvania -> Bucknell U.,All states and outlying areas,Pennsylvania,Bucknell U.,3,1680,0,0,0,0,0,32,32,0,0,0,0
10399,r769,All states and outlying areas -> Pennsylvania -> Carlow U.,All states and outlying areas,Pennsylvania,Carlow U.,3,162,0,0,0,0,0,0,0,0,0,0,0
10399,r770,All states and outlying areas -> Pennsylvania -> Carnegie Mellon U.,All states and outlying areas,Pennsylvania,Carnegie Mellon U.,3,192063,0,0,0,259,2283,72079,56339,10215,5525,10929,0
10399,r771,All states and outlying areas -> Pennsylvania -> Cheyney U. Pennsylvania,All states and outlying areas,Pennsylvania,Cheyney U. Pennsylvania,3,66,0,0,0,0,0,0,0,0,0,0,0
10399,r772,All states and outlying areas -> Pennsylvania -> Community C. Allegheny County,All states and outlying areas,Pennsylvania,Community C. Allegheny County,3,105,0,0,0,0,0,0,0,0,0,0,0
10399,r773,All states and outlying areas -> Pennsylvania -> Delaware Valley U.,All states and outlying areas,Pennsylvania,Delaware Valley U.,3,25,0,0,0,0,0,0,0,0,0,0,0
10399,r774,All states and outlying areas -> Pennsylvania -> Dickinson C.,All states and outlying areas,Pennsylvania,Dickinson C.,3,180,0,0,0,0,0,0,0,0,0,0,0
10399,r775,All states and outlying areas -> Pennsylvania -> Drexel U.,All states and outlying areas,Pennsylvania,Drexel U.,3,68072,0,0,0,0,300,3878,2200,1677,0,2215,0
10399,r776,All states and outlying areas -> Pennsylvania -> Duquesne U.,All states and outlying areas,Pennsylvania,Duquesne U.,3,2575,0,0,0,0,0,664,451,214,0,0,0
10399,r777,All states and outlying areas -> Pennsylvania -> East Stroudsburg U. Pennsylvania,All states and outlying areas,Pennsylvania,East Stroudsburg U. Pennsylvania,3,102,0,0,0,0,0,0,0,0,0,0,0
10399,r778,All states and outlying areas -> Pennsylvania -> Elizabethtown C.,All states and outlying areas,Pennsylvania,Elizabethtown C.,3,300,0,0,0,0,0,0,0,0,0,0,0
10399,r779,All states and outlying areas -> Pennsylvania -> Franklin and Marshall C.,All states and outlying areas,Pennsylvania,Franklin and Marshall C.,3,908,0,0,0,0,0,0,0,0,0,0,0
10399,r780,All states and outlying areas -> Pennsylvania -> Gettysburg C.,All states and outlying areas,Pennsylvania,Gettysburg C.,3,680,0,0,0,0,0,0,0,0,0,0,0
10399,r781,All states and outlying areas -> Pennsylvania -> Haverford C.,All states and outlying areas,Pennsylvania,Haverford C.,3,4937,0,0,0,0,0,2611,2611,0,0,0,0
10399,r782,"All states and outlying areas -> Pennsylvania -> Indiana U. Pennsylvania, Indiana",All states and outlying areas,Pennsylvania,"Indiana U. Pennsylvania, Indiana",3,276,0,0,0,0,0,0,0,0,0,0,0
10399,r783,All states and outlying areas -> Pennsylvania -> Juniata C.,All states and outlying areas,Pennsylvania,Juniata C.,3,638,0,0,0,0,0,0,0,0,0,0,0
10399,r784,All states and outlying areas -> Pennsylvania -> Kutztown U. Pennsylvania,All states and outlying areas,Pennsylvania,Kutztown U. Pennsylvania,3,730,0,0,0,0,0,0,0,0,0,0,0
10399,r785,All states and outlying areas -> Pennsylvania -> La Salle U.,All states and outlying areas,Pennsylvania,La Salle U.,3,149,0,0,0,0,0,0,0,0,0,0,0
10399,r786,All states and outlying areas -> Pennsylvania -> Lafayette C.,All states and outlying areas,Pennsylvania,Lafayette C.,3,504,0,0,0,0,0,96,96,0,0,0,0
10399,r787,All states and outlying areas -> Pennsylvania -> Lehigh U.,All states and outlying areas,Pennsylvania,Lehigh U.,3,25581,0,0,0,0,0,1664,1664,0,0,5290,221
10399,r788,All states and outlying areas -> Pennsylvania -> Lincoln U. Commonwealth of Pennsylvania,All states and outlying areas,Pennsylvania,Lincoln U. Commonwealth of Pennsylvania,3,8,0,0,0,0,0,0,0,0,0,0,0
