table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_level_3,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_doj,field_dot,field_ed,field_epa,field_hhs,field_nasa,field_nrc,field_nsf,field_ssa,field_treas,field_usda
10400,r342,All states and outlying areas -> Maine -> Bates C.,All states and outlying areas,Maine,Bates C.,3,0,0,0,0,0,0,0,1184,0,0,0
10400,r343,All states and outlying areas -> Maine -> Bowdoin C.,All states and outlying areas,Maine,Bowdoin C.,3,0,0,0,0,401,22,0,332,0,0,0
10400,r344,All states and outlying areas -> Maine -> Colby C.,All states and outlying areas,Maine,Colby C.,3,0,0,0,0,0,0,0,1676,0,0,6529
10400,r345,All states and outlying areas -> Maine -> Saint Joseph's C. Maine,All states and outlying areas,Maine,Saint Joseph's C. Maine,3,0,0,0,0,0,0,0,243,0,0,0
10400,r346,All states and outlying areas -> Maine -> U. Maine,All states and outlying areas,Maine,U. Maine,3,0,2583,0,0,1340,0,0,11816,0,0,2074
10400,r347,"All states and outlying areas -> Maine -> U. Maine, System Office",All states and outlying areas,Maine,"U. Maine, System Office",3,0,0,0,0,875,1770,0,0,0,0,5204
10400,r348,All states and outlying areas -> Maine -> U. New England,All states and outlying areas,Maine,U. New England,3,0,0,0,0,2602,0,0,0,0,0,0
10400,r349,All states and outlying areas -> Maine -> U. Southern Maine,All states and outlying areas,Maine,U. Southern Maine,3,0,0,0,0,1109,0,0,0,0,0,0
10400,r350,All states and outlying areas -> Maryland,All states and outlying areas,Maryland,,2,0,5657,6054,3363,1090311,349994,0,121724,0,200,21965
10400,r351,All states and outlying areas -> Maryland -> Bowie State U.,All states and outlying areas,Maryland,Bowie State U.,3,0,0,0,0,258,0,0,1708,0,0,0
10400,r352,All states and outlying areas -> Maryland -> Harford Community C.,All states and outlying areas,Maryland,Harford Community C.,3,0,0,0,0,0,0,0,18,0,0,0
10400,r353,All states and outlying areas -> Maryland -> Johns Hopkins U.,All states and outlying areas,Maryland,Johns Hopkins U.,3,0,2995,4187,3363,790263,273219,0,38675,0,200,350
10400,r354,All states and outlying areas -> Maryland -> Morgan State U.,All states and outlying areas,Maryland,Morgan State U.,3,0,0,0,0,6366,0,0,5827,0,0,11
10400,r355,All states and outlying areas -> Maryland -> Prince George's Community C.,All states and outlying areas,Maryland,Prince George's Community C.,3,0,0,0,0,0,0,0,1340,0,0,0
10400,r356,All states and outlying areas -> Maryland -> St. Mary's C. Maryland,All states and outlying areas,Maryland,St. Mary's C. Maryland,3,0,0,0,0,0,0,0,18,0,0,0
10400,r357,All states and outlying areas -> Maryland -> Towson U.,All states and outlying areas,Maryland,Towson U.,3,0,0,0,0,825,0,0,1161,0,0,30
10400,r358,All states and outlying areas -> Maryland -> U. Baltimore,All states and outlying areas,Maryland,U. Baltimore,3,0,0,0,0,0,0,0,29,0,0,0
10400,r359,All states and outlying areas -> Maryland -> U. Maryland Center for Environmental Science,All states and outlying areas,Maryland,U. Maryland Center for Environmental Science,3,0,0,0,0,0,0,0,4738,0,0,3611
10400,r360,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore",All states and outlying areas,Maryland,"U. Maryland, Baltimore",3,0,439,0,0,228465,0,0,1199,0,0,0
10400,r361,"All states and outlying areas -> Maryland -> U. Maryland, Baltimore County",All states and outlying areas,Maryland,"U. Maryland, Baltimore County",3,0,0,472,0,4726,9784,0,10037,0,0,4000
10400,r362,"All states and outlying areas -> Maryland -> U. Maryland, College Park",All states and outlying areas,Maryland,"U. Maryland, College Park",3,0,1401,1396,0,57703,66991,0,56054,0,0,5776
10400,r363,"All states and outlying areas -> Maryland -> U. Maryland, Eastern Shore",All states and outlying areas,Maryland,"U. Maryland, Eastern Shore",3,0,0,0,0,708,0,0,921,0,0,5853
10400,r364,All states and outlying areas -> Maryland -> U. System Maryland,All states and outlying areas,Maryland,U. System Maryland,3,0,823,0,0,996,0,0,0,0,0,2334
10400,r365,All states and outlying areas -> Massachusetts,All states and outlying areas,Massachusetts,,2,1287,2619,5440,641,1105631,34182,500,412562,2075,0,17879
10400,r366,All states and outlying areas -> Massachusetts -> Amherst C.,All states and outlying areas,Massachusetts,Amherst C.,3,0,0,0,0,476,196,0,1658,0,0,0
10400,r367,All states and outlying areas -> Massachusetts -> Assumption C.,All states and outlying areas,Massachusetts,Assumption C.,3,0,0,0,0,0,0,0,143,0,0,0
10400,r368,All states and outlying areas -> Massachusetts -> Bard C. at Simon's Rock,All states and outlying areas,Massachusetts,Bard C. at Simon's Rock,3,0,0,0,0,0,0,0,79,0,0,0
10400,r369,All states and outlying areas -> Massachusetts -> Benjamin Franklin Institute of Technology,All states and outlying areas,Massachusetts,Benjamin Franklin Institute of Technology,3,0,0,0,0,0,0,0,375,0,0,0
10400,r370,All states and outlying areas -> Massachusetts -> Bentley U.,All states and outlying areas,Massachusetts,Bentley U.,3,0,0,0,0,0,0,0,875,0,0,0
10400,r371,All states and outlying areas -> Massachusetts -> Boston C.,All states and outlying areas,Massachusetts,Boston C.,3,0,0,372,0,11993,152,0,10979,2065,0,175
10400,r372,All states and outlying areas -> Massachusetts -> Boston U.,All states and outlying areas,Massachusetts,Boston U.,3,0,899,289,0,272913,6123,0,21452,10,0,937
10400,r373,All states and outlying areas -> Massachusetts -> Brandeis U.,All states and outlying areas,Massachusetts,Brandeis U.,3,0,0,0,0,23112,0,0,5511,0,0,0
10400,r374,All states and outlying areas -> Massachusetts -> C. Holy Cross,All states and outlying areas,Massachusetts,C. Holy Cross,3,0,0,0,0,0,0,0,351,0,0,0
10400,r375,All states and outlying areas -> Massachusetts -> Clark U.,All states and outlying areas,Massachusetts,Clark U.,3,0,0,0,0,0,45,0,373,0,0,0
10400,r376,All states and outlying areas -> Massachusetts -> Consortium of Universities for the Advancement of Hydrologic Science Inc.,All states and outlying areas,Massachusetts,Consortium of Universities for the Advancement of Hydrologic Science Inc.,3,0,0,0,0,0,0,0,3176,0,0,0
10400,r377,"All states and outlying areas -> Massachusetts -> Emmanuel C., Boston",All states and outlying areas,Massachusetts,"Emmanuel C., Boston",3,0,0,0,0,0,0,0,379,0,0,0
10400,r378,All states and outlying areas -> Massachusetts -> Franklin W. Olin C. Engineering,All states and outlying areas,Massachusetts,Franklin W. Olin C. Engineering,3,0,0,0,0,0,105,0,167,0,0,0
10400,r379,All states and outlying areas -> Massachusetts -> Harvard U.,All states and outlying areas,Massachusetts,Harvard U.,3,981,0,2805,0,367795,376,0,46202,0,0,620
10400,r380,All states and outlying areas -> Massachusetts -> Holyoke Community C.,All states and outlying areas,Massachusetts,Holyoke Community C.,3,0,0,0,0,0,0,0,880,0,0,0
10400,r381,All states and outlying areas -> Massachusetts -> Lesley U.,All states and outlying areas,Massachusetts,Lesley U.,3,0,0,0,0,200,0,0,0,0,0,0
10400,r382,All states and outlying areas -> Massachusetts -> Massachusetts Bay Community C.,All states and outlying areas,Massachusetts,Massachusetts Bay Community C.,3,0,0,0,0,0,0,0,764,0,0,0
10400,r383,All states and outlying areas -> Massachusetts -> Massachusetts Institute of Technology,All states and outlying areas,Massachusetts,Massachusetts Institute of Technology,3,0,1720,0,0,100691,14069,0,79283,0,0,384
10400,r384,All states and outlying areas -> Massachusetts -> Merrimack C.,All states and outlying areas,Massachusetts,Merrimack C.,3,0,0,0,0,1069,0,0,0,0,0,0
10400,r385,All states and outlying areas -> Massachusetts -> MGH Institute of Health Professions,All states and outlying areas,Massachusetts,MGH Institute of Health Professions,3,0,0,0,0,4997,0,0,0,0,0,0
10400,r386,All states and outlying areas -> Massachusetts -> Mount Holyoke C.,All states and outlying areas,Massachusetts,Mount Holyoke C.,3,0,0,0,0,0,0,0,996,0,0,0
10400,r387,"All states and outlying areas -> Massachusetts -> New England C. Optometry, The",All states and outlying areas,Massachusetts,"New England C. Optometry, The",3,0,0,0,0,1325,0,0,0,0,0,0
10400,r388,All states and outlying areas -> Massachusetts -> Northeastern U.,All states and outlying areas,Massachusetts,Northeastern U.,3,250,0,0,0,39542,798,0,46853,0,0,0
10400,r389,All states and outlying areas -> Massachusetts -> Salem State U.,All states and outlying areas,Massachusetts,Salem State U.,3,0,0,0,0,0,0,0,14,0,0,0
10400,r390,All states and outlying areas -> Massachusetts -> Simmons U.,All states and outlying areas,Massachusetts,Simmons U.,3,0,0,0,0,126,0,0,459,0,0,0
10400,r391,All states and outlying areas -> Massachusetts -> Smith C.,All states and outlying areas,Massachusetts,Smith C.,3,0,0,0,0,0,0,0,1495,0,0,0
10400,r392,All states and outlying areas -> Massachusetts -> Springfield Technical Community C.,All states and outlying areas,Massachusetts,Springfield Technical Community C.,3,0,0,0,0,0,0,0,122,0,0,0
10400,r393,All states and outlying areas -> Massachusetts -> Stonehill C.,All states and outlying areas,Massachusetts,Stonehill C.,3,0,0,0,0,0,25,0,0,0,0,0
10400,r394,All states and outlying areas -> Massachusetts -> Tufts U.,All states and outlying areas,Massachusetts,Tufts U.,3,0,0,0,0,62908,294,0,8667,0,0,7777
10400,r395,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Amherst",All states and outlying areas,Massachusetts,"U. Massachusetts, Amherst",3,0,0,576,0,32987,0,0,29820,0,0,917
10400,r396,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Boston",All states and outlying areas,Massachusetts,"U. Massachusetts, Boston",3,0,0,821,0,9791,0,0,3609,0,0,0
10400,r397,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Central Office",All states and outlying areas,Massachusetts,"U. Massachusetts, Central Office",3,0,0,0,0,1558,5275,0,0,0,0,6777
10400,r398,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Dartmouth",All states and outlying areas,Massachusetts,"U. Massachusetts, Dartmouth",3,0,0,0,0,1097,0,0,3654,0,0,0
10400,r399,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Lowell",All states and outlying areas,Massachusetts,"U. Massachusetts, Lowell",3,56,0,0,0,9661,0,0,6292,0,0,0
10400,r400,"All states and outlying areas -> Massachusetts -> U. Massachusetts, Medical School",All states and outlying areas,Massachusetts,"U. Massachusetts, Medical School",3,0,0,0,0,158175,0,0,283,0,0,0
10400,r401,All states and outlying areas -> Massachusetts -> Wellesley C.,All states and outlying areas,Massachusetts,Wellesley C.,3,0,0,0,0,123,30,0,860,0,0,0
10400,r402,All states and outlying areas -> Massachusetts -> Western New England U.,All states and outlying areas,Massachusetts,Western New England U.,3,0,0,0,0,213,0,0,235,0,0,0
10400,r403,"All states and outlying areas -> Massachusetts -> Williams C., Williamstown",All states and outlying areas,Massachusetts,"Williams C., Williamstown",3,0,0,0,0,0,0,0,2263,0,0,30
10400,r404,All states and outlying areas -> Massachusetts -> Woods Hole Oceanographic Institution,All states and outlying areas,Massachusetts,Woods Hole Oceanographic Institution,3,0,0,0,0,1135,6621,0,128277,0,0,0
10400,r405,All states and outlying areas -> Massachusetts -> Worcester Polytechnic Institute,All states and outlying areas,Massachusetts,Worcester Polytechnic Institute,3,0,0,578,641,3741,73,500,6010,0,0,263
10400,r406,All states and outlying areas -> Massachusetts -> Worcester State U.,All states and outlying areas,Massachusetts,Worcester State U.,3,0,0,0,0,0,0,0,8,0,0,0
10400,r407,All states and outlying areas -> Michigan,All states and outlying areas,Michigan,,2,1554,5055,4138,3233,730151,19697,873,179907,860,0,20592
10400,r408,All states and outlying areas -> Michigan -> Albion C.,All states and outlying areas,Michigan,Albion C.,3,0,0,0,0,0,147,0,0,0,0,0
10400,r409,All states and outlying areas -> Michigan -> Andrews U.,All states and outlying areas,Michigan,Andrews U.,3,0,0,0,0,0,0,0,386,0,0,0
10400,r410,All states and outlying areas -> Michigan -> Calvin U.,All states and outlying areas,Michigan,Calvin U.,3,0,0,0,0,0,0,0,351,0,0,0
10400,r411,All states and outlying areas -> Michigan -> Central Michigan U.,All states and outlying areas,Michigan,Central Michigan U.,3,0,0,0,0,6228,39,0,1009,0,0,0
10400,r412,All states and outlying areas -> Michigan -> Davenport U.,All states and outlying areas,Michigan,Davenport U.,3,0,0,0,0,0,0,0,229,0,0,0
10400,r413,All states and outlying areas -> Michigan -> Eastern Michigan U.,All states and outlying areas,Michigan,Eastern Michigan U.,3,0,0,0,0,1203,43,0,324,10,0,0
10400,r414,All states and outlying areas -> Michigan -> Ferris State U.,All states and outlying areas,Michigan,Ferris State U.,3,0,0,0,0,378,0,0,0,0,0,0
10400,r415,All states and outlying areas -> Michigan -> Grand Valley State U.,All states and outlying areas,Michigan,Grand Valley State U.,3,0,0,0,0,565,0,0,646,0,0,0
10400,r416,All states and outlying areas -> Michigan -> Hope C.,All states and outlying areas,Michigan,Hope C.,3,0,0,0,0,0,0,0,242,0,0,0
10400,r417,All states and outlying areas -> Michigan -> Kalamazoo C.,All states and outlying areas,Michigan,Kalamazoo C.,3,0,0,0,0,0,0,0,379,0,0,0
10400,r418,All states and outlying areas -> Michigan -> Kettering U.,All states and outlying areas,Michigan,Kettering U.,3,0,0,0,0,0,0,0,230,0,0,0
10400,r419,All states and outlying areas -> Michigan -> Keweenaw Bay Ojibwa Community C.,All states and outlying areas,Michigan,Keweenaw Bay Ojibwa Community C.,3,0,0,0,0,0,0,0,64,0,0,482
10400,r420,All states and outlying areas -> Michigan -> Lawrence Technological U.,All states and outlying areas,Michigan,Lawrence Technological U.,3,0,0,0,0,0,0,0,185,0,0,0
10400,r421,All states and outlying areas -> Michigan -> Michigan State U.,All states and outlying areas,Michigan,Michigan State U.,3,1055,0,2738,1769,87239,4509,0,64166,0,0,18617
10400,r422,All states and outlying areas -> Michigan -> Michigan Technological U.,All states and outlying areas,Michigan,Michigan Technological U.,3,0,727,0,0,1829,4603,0,8857,0,0,595
10400,r423,All states and outlying areas -> Michigan -> Northern Michigan U.,All states and outlying areas,Michigan,Northern Michigan U.,3,0,0,0,0,0,0,0,105,0,0,0
10400,r424,All states and outlying areas -> Michigan -> Oakland U.,All states and outlying areas,Michigan,Oakland U.,3,0,0,0,0,3569,0,0,829,0,0,0
10400,r425,All states and outlying areas -> Michigan -> U. Detroit Mercy,All states and outlying areas,Michigan,U. Detroit Mercy,3,0,0,0,0,2080,0,0,0,0,0,0
10400,r426,All states and outlying areas -> Michigan -> U. Michigan,All states and outlying areas,Michigan,U. Michigan,3,499,4325,900,1464,557324,10067,873,94021,850,0,898
10400,r427,All states and outlying areas -> Michigan -> Wayne State U.,All states and outlying areas,Michigan,Wayne State U.,3,0,2,0,0,68235,125,0,6090,0,0,0
10400,r428,All states and outlying areas -> Michigan -> Western Michigan U.,All states and outlying areas,Michigan,Western Michigan U.,3,0,0,500,0,1502,163,0,1796,0,0,0
10400,r429,All states and outlying areas -> Minnesota,All states and outlying areas,Minnesota,,2,0,0,3707,413,318796,5658,0,63130,0,0,29794
10400,r430,All states and outlying areas -> Minnesota -> Augsburg U.,All states and outlying areas,Minnesota,Augsburg U.,3,0,0,0,0,0,0,0,357,0,0,0
10400,r431,"All states and outlying areas -> Minnesota -> Bethel U., Saint Paul",All states and outlying areas,Minnesota,"Bethel U., Saint Paul",3,0,0,0,0,0,0,0,243,0,0,0
10400,r432,"All states and outlying areas -> Minnesota -> C. St. Scholastica, The",All states and outlying areas,Minnesota,"C. St. Scholastica, The",3,0,0,0,0,0,0,0,1000,0,0,0
10400,r433,All states and outlying areas -> Minnesota -> Carleton C.,All states and outlying areas,Minnesota,Carleton C.,3,0,0,0,0,917,98,0,647,0,0,0
10400,r434,"All states and outlying areas -> Minnesota -> Central Lakes C., Brainerd",All states and outlying areas,Minnesota,"Central Lakes C., Brainerd",3,0,0,0,0,0,0,0,0,0,0,15
10400,r435,All states and outlying areas -> Minnesota -> Dakota County Technical C.,All states and outlying areas,Minnesota,Dakota County Technical C.,3,0,0,0,0,0,0,0,93,0,0,0
10400,r436,All states and outlying areas -> Minnesota -> Fond du Lac Tribal and Community C.,All states and outlying areas,Minnesota,Fond du Lac Tribal and Community C.,3,0,0,0,0,0,0,0,0,0,0,659
10400,r437,All states and outlying areas -> Minnesota -> Leech Lake Tribal C.,All states and outlying areas,Minnesota,Leech Lake Tribal C.,3,0,0,0,0,0,0,0,0,0,0,142
10400,r438,All states and outlying areas -> Minnesota -> Macalester C.,All states and outlying areas,Minnesota,Macalester C.,3,0,0,0,0,0,0,0,1318,0,0,0
10400,r439,All states and outlying areas -> Minnesota -> Minnesota State C. Southeast,All states and outlying areas,Minnesota,Minnesota State C. Southeast,3,0,0,0,0,0,0,0,103,0,0,0
10400,r440,"All states and outlying areas -> Minnesota -> Minnesota State U., Mankato",All states and outlying areas,Minnesota,"Minnesota State U., Mankato",3,0,0,0,0,0,0,0,0,0,0,60
10400,r441,"All states and outlying areas -> Minnesota -> Minnesota State U., Moorhead",All states and outlying areas,Minnesota,"Minnesota State U., Moorhead",3,0,0,0,0,0,0,0,76,0,0,0
10400,r442,All states and outlying areas -> Minnesota -> Mitchell Hamline School of Law,All states and outlying areas,Minnesota,Mitchell Hamline School of Law,3,0,0,0,0,0,0,0,149,0,0,0
10400,r443,All states and outlying areas -> Minnesota -> Red Lake Nation C.,All states and outlying areas,Minnesota,Red Lake Nation C.,3,0,0,0,0,0,0,0,0,0,0,18
10400,r444,All states and outlying areas -> Minnesota -> St. Catherine U.,All states and outlying areas,Minnesota,St. Catherine U.,3,0,0,0,0,431,0,0,289,0,0,0
10400,r445,All states and outlying areas -> Minnesota -> U. Minnesota,All states and outlying areas,Minnesota,U. Minnesota,3,0,0,3707,413,317448,5491,0,58006,0,0,28901
10400,r446,"All states and outlying areas -> Minnesota -> U. St. Thomas, Saint Paul",All states and outlying areas,Minnesota,"U. St. Thomas, Saint Paul",3,0,0,0,0,0,4,0,504,0,0,0
10400,r447,All states and outlying areas -> Minnesota -> Winona State U.,All states and outlying areas,Minnesota,Winona State U.,3,0,0,0,0,0,65,0,343,0,0,0
10400,r448,All states and outlying areas -> Mississippi,All states and outlying areas,Mississippi,,2,597,5684,446,0,64818,430,0,21215,0,0,37869
10400,r449,All states and outlying areas -> Mississippi -> Alcorn State U.,All states and outlying areas,Mississippi,Alcorn State U.,3,0,0,0,0,0,0,0,0,0,0,4388
10400,r450,All states and outlying areas -> Mississippi -> Hinds Community C.,All states and outlying areas,Mississippi,Hinds Community C.,3,0,0,0,0,0,0,0,63,0,0,0
10400,r451,All states and outlying areas -> Mississippi -> Jackson State U.,All states and outlying areas,Mississippi,Jackson State U.,3,0,0,0,0,4678,0,0,3065,0,0,0
10400,r452,All states and outlying areas -> Mississippi -> Millsaps C.,All states and outlying areas,Mississippi,Millsaps C.,3,0,0,0,0,400,0,0,0,0,0,0
10400,r453,All states and outlying areas -> Mississippi -> Mississippi Gulf Coast Community C.,All states and outlying areas,Mississippi,Mississippi Gulf Coast Community C.,3,0,0,0,0,0,0,0,375,0,0,0
10400,r454,All states and outlying areas -> Mississippi -> Mississippi State U.,All states and outlying areas,Mississippi,Mississippi State U.,3,597,5684,0,0,7457,45,0,14719,0,0,28811
10400,r455,All states and outlying areas -> Mississippi -> Mississippi Valley State U.,All states and outlying areas,Mississippi,Mississippi Valley State U.,3,0,0,0,0,0,0,0,77,0,0,0
10400,r456,All states and outlying areas -> Mississippi -> Tougaloo C.,All states and outlying areas,Mississippi,Tougaloo C.,3,0,0,0,0,1224,0,0,240,0,0,0
10400,r457,"All states and outlying areas -> Mississippi -> U. Mississippi, The, Oxford",All states and outlying areas,Mississippi,"U. Mississippi, The, Oxford",3,0,0,0,0,46901,209,0,1422,0,0,4571
10400,r458,"All states and outlying areas -> Mississippi -> U. Southern Mississippi, The",All states and outlying areas,Mississippi,"U. Southern Mississippi, The",3,0,0,446,0,4156,176,0,1254,0,0,100
10400,r459,All states and outlying areas -> Missouri,All states and outlying areas,Missouri,,2,0,2023,8388,1233,689287,11203,0,40942,0,0,27249
10400,r460,All states and outlying areas -> Missouri -> A.T. Still U.,All states and outlying areas,Missouri,A.T. Still U.,3,0,0,0,0,387,0,0,0,0,0,0
10400,r461,All states and outlying areas -> Missouri -> Harris-Stowe State U.,All states and outlying areas,Missouri,Harris-Stowe State U.,3,0,0,0,0,0,0,0,90,0,0,0
10400,r462,All states and outlying areas -> Missouri -> Lincoln U.,All states and outlying areas,Missouri,Lincoln U.,3,0,0,0,0,0,0,0,499,0,0,6900
10400,r463,"All states and outlying areas -> Missouri -> Missouri State U., Springfield",All states and outlying areas,Missouri,"Missouri State U., Springfield",3,0,0,2278,0,11,0,0,353,0,0,0
10400,r464,All states and outlying areas -> Missouri -> Missouri U. Science and Technology,All states and outlying areas,Missouri,Missouri U. Science and Technology,3,0,1401,0,0,400,271,0,6338,0,0,0
10400,r465,All states and outlying areas -> Missouri -> Missouri Western State U.,All states and outlying areas,Missouri,Missouri Western State U.,3,0,0,0,0,0,0,0,138,0,0,0
10400,r466,All states and outlying areas -> Missouri -> Northwest Missouri State U.,All states and outlying areas,Missouri,Northwest Missouri State U.,3,0,0,0,0,0,0,0,120,0,0,0
10400,r467,All states and outlying areas -> Missouri -> Saint Louis U.,All states and outlying areas,Missouri,Saint Louis U.,3,0,0,0,0,28078,40,0,1403,0,0,13
10400,r468,All states and outlying areas -> Missouri -> Southeast Missouri State U.,All states and outlying areas,Missouri,Southeast Missouri State U.,3,0,0,0,0,0,0,0,45,0,0,0
10400,r469,All states and outlying areas -> Missouri -> Stephens C.,All states and outlying areas,Missouri,Stephens C.,3,0,0,0,0,0,0,0,375,0,0,0
10400,r470,All states and outlying areas -> Missouri -> U. Health Sciences and Pharmacy in St. Louis,All states and outlying areas,Missouri,U. Health Sciences and Pharmacy in St. Louis,3,0,0,0,0,2739,0,0,0,0,0,0
10400,r471,All states and outlying areas -> Missouri -> U. Missouri System,All states and outlying areas,Missouri,U. Missouri System,3,0,622,0,0,682,1524,0,0,0,0,16646
10400,r472,"All states and outlying areas -> Missouri -> U. Missouri, Columbia",All states and outlying areas,Missouri,"U. Missouri, Columbia",3,0,0,6109,354,60588,0,0,12727,0,0,3592
10400,r473,"All states and outlying areas -> Missouri -> U. Missouri, Kansas City",All states and outlying areas,Missouri,"U. Missouri, Kansas City",3,0,0,0,0,7241,0,0,695,0,0,98
10400,r474,"All states and outlying areas -> Missouri -> U. Missouri, Saint Louis",All states and outlying areas,Missouri,"U. Missouri, Saint Louis",3,0,0,0,0,1874,0,0,1108,0,0,0
10400,r475,"All states and outlying areas -> Missouri -> Washington U., Saint Louis",All states and outlying areas,Missouri,"Washington U., Saint Louis",3,0,0,0,879,587286,9368,0,16424,0,0,0
10400,r476,All states and outlying areas -> Missouri -> Webster U.,All states and outlying areas,Missouri,Webster U.,3,0,0,0,0,0,0,0,298,0,0,0
10400,r477,All states and outlying areas -> Missouri -> William Jewell C.,All states and outlying areas,Missouri,William Jewell C.,3,0,0,0,0,0,0,0,329,0,0,0
10400,r478,All states and outlying areas -> Montana,All states and outlying areas,Montana,,2,0,1401,0,0,39242,6941,0,30849,0,0,16596
10400,r479,All states and outlying areas -> Montana -> Aaniiih Nakoda C.,All states and outlying areas,Montana,Aaniiih Nakoda C.,3,0,0,0,0,0,0,0,1218,0,0,0
10400,r480,All states and outlying areas -> Montana -> Blackfeet Community C.,All states and outlying areas,Montana,Blackfeet Community C.,3,0,0,0,0,0,0,0,0,0,0,48
10400,r481,All states and outlying areas -> Montana -> Carroll C.,All states and outlying areas,Montana,Carroll C.,3,0,0,0,0,0,0,0,0,0,0,740
10400,r482,All states and outlying areas -> Montana -> Fort Peck Community C.,All states and outlying areas,Montana,Fort Peck Community C.,3,0,0,0,0,0,0,0,0,0,0,713
10400,r483,All states and outlying areas -> Montana -> Little Big Horn C.,All states and outlying areas,Montana,Little Big Horn C.,3,0,0,0,0,0,0,0,0,0,0,45
10400,r484,"All states and outlying areas -> Montana -> Montana State U., Billings",All states and outlying areas,Montana,"Montana State U., Billings",3,0,0,0,0,248,0,0,173,0,0,0
10400,r485,"All states and outlying areas -> Montana -> Montana State U., Bozeman",All states and outlying areas,Montana,"Montana State U., Bozeman",3,0,1401,0,0,19635,4874,0,20097,0,0,1731
10400,r486,"All states and outlying areas -> Montana -> Montana State U., Havre",All states and outlying areas,Montana,"Montana State U., Havre",3,0,0,0,0,0,0,0,0,0,0,15
10400,r487,All states and outlying areas -> Montana -> Montana Technological U.,All states and outlying areas,Montana,Montana Technological U.,3,0,0,0,0,241,0,0,137,0,0,0
10400,r488,"All states and outlying areas -> Montana -> Montana U. System, system office",All states and outlying areas,Montana,"Montana U. System, system office",3,0,0,0,0,0,0,0,0,0,0,10297
10400,r489,All states and outlying areas -> Montana -> Salish Kootenai C.,All states and outlying areas,Montana,Salish Kootenai C.,3,0,0,0,0,97,0,0,243,0,0,479
10400,r490,All states and outlying areas -> Montana -> Stone Child C.,All states and outlying areas,Montana,Stone Child C.,3,0,0,0,0,0,0,0,20,0,0,48
10400,r491,"All states and outlying areas -> Montana -> U. Montana, Missoula",All states and outlying areas,Montana,"U. Montana, Missoula",3,0,0,0,0,19022,2067,0,8960,0,0,2480
10400,r492,All states and outlying areas -> Nebraska,All states and outlying areas,Nebraska,,2,3171,2583,2713,0,120190,156,0,32613,0,0,14817
10400,r493,All states and outlying areas -> Nebraska -> C. Saint Mary,All states and outlying areas,Nebraska,C. Saint Mary,3,0,0,0,0,0,0,0,337,0,0,0
10400,r494,All states and outlying areas -> Nebraska -> Creighton U.,All states and outlying areas,Nebraska,Creighton U.,3,0,0,0,0,8178,0,0,672,0,0,0
10400,r495,All states and outlying areas -> Nebraska -> Doane U.,All states and outlying areas,Nebraska,Doane U.,3,0,0,0,0,0,0,0,5,0,0,0
10400,r496,All states and outlying areas -> Nebraska -> Nebraska Indian Community C.,All states and outlying areas,Nebraska,Nebraska Indian Community C.,3,0,0,0,0,0,0,0,0,0,0,71
10400,r497,All states and outlying areas -> Nebraska -> Southeast Community C. Area,All states and outlying areas,Nebraska,Southeast Community C. Area,3,0,0,0,0,0,0,0,45,0,0,0
10400,r498,"All states and outlying areas -> Nebraska -> U. Nebraska, Central Administration",All states and outlying areas,Nebraska,"U. Nebraska, Central Administration",3,0,0,0,0,0,0,0,4564,0,0,11800
10400,r499,"All states and outlying areas -> Nebraska -> U. Nebraska, Kearney",All states and outlying areas,Nebraska,"U. Nebraska, Kearney",3,0,0,0,0,180,0,0,0,0,0,0
10400,r500,"All states and outlying areas -> Nebraska -> U. Nebraska, Lincoln",All states and outlying areas,Nebraska,"U. Nebraska, Lincoln",3,2373,2583,2713,0,15636,124,0,24146,0,0,2946
10400,r501,"All states and outlying areas -> Nebraska -> U. Nebraska, Medical Center",All states and outlying areas,Nebraska,"U. Nebraska, Medical Center",3,0,0,0,0,87544,0,0,762,0,0,0
10400,r502,"All states and outlying areas -> Nebraska -> U. Nebraska, Omaha",All states and outlying areas,Nebraska,"U. Nebraska, Omaha",3,798,0,0,0,8653,32,0,2081,0,0,0
10400,r503,All states and outlying areas -> Nevada,All states and outlying areas,Nevada,,2,568,1501,0,1583,33905,3689,500,8611,0,0,3120
10400,r504,All states and outlying areas -> Nevada -> C. Southern Nevada,All states and outlying areas,Nevada,C. Southern Nevada,3,0,0,0,0,0,0,0,57,0,0,0
10400,r505,All states and outlying areas -> Nevada -> Desert Research Institute,All states and outlying areas,Nevada,Desert Research Institute,3,0,0,0,0,669,1433,0,0,0,0,0
10400,r506,All states and outlying areas -> Nevada -> Nevada System of Higher Education,All states and outlying areas,Nevada,Nevada System of Higher Education,3,568,100,0,0,745,0,0,2350,0,0,2656
10400,r507,"All states and outlying areas -> Nevada -> U. Nevada, Las Vegas",All states and outlying areas,Nevada,"U. Nevada, Las Vegas",3,0,1401,0,0,5870,1375,0,6204,0,0,200
