table_id,row_id,_b_state_institutional_control_system_and_institution_b_full_path,_b_state_institutional_control_system_and_institution_b_level_1,_b_state_institutional_control_system_and_institution_b_level_2,_b_state_institutional_control_system_and_institution_b_level_3,_b_state_institutional_control_system_and_institution_b_level_4,_b_state_institutional_control_system_and_institution_b_hierarchy_depth,field_all_r_d_expenditures
7947,r1068,Wisconsin -> Public (U. Wisconsin System),Wisconsin,Public (U. Wisconsin System),,,2,"['1,454,439', '']"
7947,r1069,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Eau Claire,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Eau Claire,,3,"['1,852', '']"
7947,r1070,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Green Bay,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Green Bay,,3,"['1,879', '']"
7947,r1071,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-La Crosse,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-La Crosse,,3,"['3,001', '']"
7947,r1072,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Madison,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Madison,,3,"['1,380,075', '']"
7947,r1073,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Milwaukee,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Milwaukee,,3,"['55,664', '']"
7947,r1074,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Oshkosh,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Oshkosh,,3,"['1,656', '']"
7947,r1075,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Platteville,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Platteville,,3,"['1,144', 'i']"
7947,r1076,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-River Falls,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-River Falls,,3,"['999', '']"
7947,r1077,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Stevens Point,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Stevens Point,,3,"['4,401', '']"
7947,r1078,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Stout,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Stout,,3,"['406', '']"
7947,r1079,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Superior,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Superior,,3,"['2,602', '']"
7947,r1080,Wisconsin -> Public (U. Wisconsin System) -> U. Wisconsin-Whitewater,Wisconsin,Public (U. Wisconsin System),U. Wisconsin-Whitewater,,3,"['760', '']"
7947,r1081,Wisconsin -> Private,Wisconsin,Private,,,2,"['319,828', '']"
7947,r1082,Wisconsin -> Private -> Alverno C.,Wisconsin,Private,Alverno C.,,3,"['215', '']"
7947,r1083,"Wisconsin -> Private -> Concordia U., Wisconsin",Wisconsin,Private,"Concordia U., Wisconsin",,3,"['439', '']"
7947,r1084,Wisconsin -> Private -> Lawrence U.,Wisconsin,Private,Lawrence U.,,3,"['536', '']"
7947,r1085,Wisconsin -> Private -> Marquette U.,Wisconsin,Private,Marquette U.,,3,"['37,087', '']"
7947,r1086,Wisconsin -> Private -> Medical C. Wisconsin,Wisconsin,Private,Medical C. Wisconsin,,3,"['276,850', '']"
7947,r1087,Wisconsin -> Private -> Milwaukee School of Engineering,Wisconsin,Private,Milwaukee School of Engineering,,3,"['3,193', '']"
7947,r1088,Wisconsin -> Private -> Northland C.,Wisconsin,Private,Northland C.,,3,"['1,096', 'i']"
7947,r1089,Wisconsin -> Private -> St. Norbert C.,Wisconsin,Private,St. Norbert C.,,3,"['412', '']"
7947,r1090,Wyoming,Wyoming,,,,1,"['93,202', '']"
7947,r1091,Wyoming -> Public (Wyoming Department of Education),Wyoming,Public (Wyoming Department of Education),,,2,"['93,202', '']"
7947,r1092,Wyoming -> Public (Wyoming Department of Education) -> U. Wyoming,Wyoming,Public (Wyoming Department of Education),U. Wyoming,,3,"['93,202', '']"
7947,r1093,American Samoa,American Samoa,,,,1,"['815', '']"
7947,r1094,American Samoa -> Public,American Samoa,Public,,,2,"['815', '']"
7947,r1095,American Samoa -> Public -> American Samoa Community C.,American Samoa,Public,American Samoa Community C.,,3,"['815', '']"
7947,r1096,Guam,Guam,,,,1,"['17,666', '']"
7947,r1097,Guam -> Public (U. Guam Board of Regents),Guam,Public (U. Guam Board of Regents),,,2,"['17,666', '']"
7947,r1098,Guam -> Public (U. Guam Board of Regents) -> U. Guam,Guam,Public (U. Guam Board of Regents),U. Guam,,3,"['17,666', '']"
7947,r1099,Puerto Rico,Puerto Rico,,,,1,"['128,036', '']"
7947,r1100,Puerto Rico -> Public (U. Puerto Rico),Puerto Rico,Public (U. Puerto Rico),,,2,"['95,796', '']"
7947,r1101,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Aguadilla",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Aguadilla",,3,"['639', '']"
7947,r1102,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Cayey",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Cayey",,3,"['1,881', '']"
7947,r1103,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Humacao",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Humacao",,3,"['1,321', '']"
7947,r1104,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Mayaguez",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Mayaguez",,3,"['18,368', '']"
7947,r1105,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Medical Sciences Campus",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Medical Sciences Campus",,3,"['44,111', '']"
7947,r1106,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Ponce",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Ponce",,3,"['580', '']"
7947,r1107,"Puerto Rico -> Public (U. Puerto Rico) -> U. Puerto Rico, Rio Piedras",Puerto Rico,Public (U. Puerto Rico),"U. Puerto Rico, Rio Piedras",,3,"['28,896', '']"
7947,r1108,Puerto Rico -> Private,Puerto Rico,Private,,,2,"['32,240', '']"
7947,r1109,Puerto Rico -> Private -> Albizu U.,Puerto Rico,Private,Albizu U.,,3,"['428', '']"
7947,r1110,Puerto Rico -> Private -> Ana G. Mendez U. System,Puerto Rico,Private,Ana G. Mendez U. System,,3,"['2,915', '']"
7947,r1111,"Puerto Rico -> Private -> Ana G. Mendez U. System -> U. Ana G. Mendez, Carolina",Puerto Rico,Private,Ana G. Mendez U. System,"U. Ana G. Mendez, Carolina",4,"['602', '']"
7947,r1112,"Puerto Rico -> Private -> Ana G. Mendez U. System -> U. Ana G. Mendez, Cupey",Puerto Rico,Private,Ana G. Mendez U. System,"U. Ana G. Mendez, Cupey",4,"['739', '']"
7947,r1113,"Puerto Rico -> Private -> Ana G. Mendez U. System -> U. Ana G. Mendez, Gurabo",Puerto Rico,Private,Ana G. Mendez U. System,"U. Ana G. Mendez, Gurabo",4,"['1,574', '']"
7947,r1114,Puerto Rico -> Private -> Polytechnic U. Puerto Rico,Puerto Rico,Private,Polytechnic U. Puerto Rico,,3,"['821', '']"
7947,r1115,Puerto Rico -> Private -> Ponce Health Sciences U.,Puerto Rico,Private,Ponce Health Sciences U.,,3,"['23,297', '']"
7947,r1116,"Puerto Rico -> Private -> Ponce Health Sciences U. -> Pontifical Catholic U. Puerto Rico, Ponce",Puerto Rico,Private,Ponce Health Sciences U.,"Pontifical Catholic U. Puerto Rico, Ponce",4,"['350', '']"
7947,r1117,Puerto Rico -> Private -> San Juan Bautista School of Medicine,Puerto Rico,Private,San Juan Bautista School of Medicine,,3,"['598', '']"
7947,r1118,Puerto Rico -> Private -> U. Central del Caribe,Puerto Rico,Private,U. Central del Caribe,,3,"['3,831', '']"
7947,r1119,Virgin Islands,Virgin Islands,,,,1,"['15,231', '']"
7947,r1120,Virgin Islands -> Public,Virgin Islands,Public,,,2,"['15,231', '']"
7947,r1121,Virgin Islands -> Public -> U. of the Virgin Islands,Virgin Islands,Public,U. of the Virgin Islands,,3,"['15,231', '']"
